id,name,chain,category,type,github,twitter,oracles,project_count
3481,Solidly V3,Ethereum,Dexes,Trading & Exchanges,,SolidlyLabs,[],1
2177,Fortress Loans,Binance,Lending,"Lending, Borrowing & Real World Assets",,Fortressloans,[Chainlink],1
1483,V3S Finance,Cronos,Algo-Stables,Asset Management,,v3sfinance,[],1
2845,Spiral Fi Mixer,zkSync Era,Privacy,Privacy & Security,,SpiralFi,[],1
2140,SWFT,Kava,Bridge,Trading & Exchanges,,SWFTBridge,[],1
2269,Binance CEX,Ethereum,CEX,Trading & Exchanges,,binance,[],1
1877,Fusion Dex,Fantom,Dexes,Trading & Exchanges,,NovaFinOfficial,[],1
1068,Thoreum Finance,Binance,Yield,Asset Management,[ThoreumFinance],ThoreumFinance,,1
2862,Hyperliquid,Arbitrum,Derivatives,Trading & Exchanges,,HyperliquidX,[],1
3014,Morpho AaveV3,Ethereum,Lending,"Lending, Borrowing & Real World Assets",,MorphoLabs,[Chainlink],1
3386,Meridian Trade,Base,Derivatives,Trading & Exchanges,[MeridianDollar],MeridianFi,[DIA],1
2606,Lockless Protocol,Kava,Liquid Staking,Asset Management,,FTM1337,[],1
2329,HoustonSwap,Aptos,Dexes,Trading & Exchanges,,Houston_swap,[],1
1245,Proxy,Polygon,Yield,Asset Management,[Proxy-Protocol],BTC_proxy,,1
3151,TiTi Protocol,Ethereum,Algo-Stables,Asset Management,[TiTi-Finance],TiTiProtocol,[],1
457,Fuji V1,Ethereum,Lending,"Lending, Borrowing & Real World Assets",,FujiFinance,,1
1518,Bastion,Aurora,Lending,"Lending, Borrowing & Real World Assets",[bastionprotocol],BastionProtocol,[SEDA],1
2882,TokenPocket,Ethereum,Services,"Infrastructure, Services & Financial Products","[tokenbankteam, TP-Lab]",TokenPocket_TP,[],1
2790,Illuminate,Ethereum,Lending,"Lending, Borrowing & Real World Assets",,IlluminateFi,[],1
1309,Gaia DAO,Avalanche,Reserve Currency,Asset Management,,GaiaDAO_fi,,1
2869,Parallax,Arbitrum,Yield Aggregator,Asset Management,,parallaxfin,[Chainlink],1
1779,Cake Monster,Binance,Yield,Asset Management,[cake-monster],thecakemnstr,[],1
1936,Securo Finance,Aurora,Indexes,"Infrastructure, Services & Financial Products",[thirdfi],Securo_Finance,[],1
853,AxeDAO,Ethereum,Reserve Currency,Asset Management,,AxeDao,,1
2563,Lif3 Trade,Fantom,Derivatives,Trading & Exchanges,,Official_LIF3,[Chainlink],1
3272,Dracula Finance,zkSync Era,Dexes,Trading & Exchanges,,dracula_fi,[],1
3579,BTSE,Bitcoin,CEX,Trading & Exchanges,,BTSE_Official,[],1
2139,Sommelier,Ethereum,Yield Aggregator,Asset Management,,sommfinance,[],1
442,Universe XYZ,Ethereum,Yield,Asset Management,,universe_xyz,,1
1728,Astarnova,Astar,Dexes,Trading & Exchanges,,Astarnovaio,[],1
2403,NestFi,Binance,Derivatives,Trading & Exchanges,,nest_protocol,[Nest],1
3055,Unlimited Network,Arbitrum,Derivatives,Trading & Exchanges,,unlimited_defi,[],1
2583,NerveSwap,Nuls,Dexes,Trading & Exchanges,,nerve_network,[],1
1918,Aura,Ethereum,Yield,Asset Management,[aurafinance],aurafinance,[],1
2275,Bitfinex,Ethereum,CEX,Trading & Exchanges,,bitfinex,[],1
575,Coinswap Space,Binance,Dexes,Trading & Exchanges,[CoinSwap-Space],CoinSwap_Space,,1
3450,Aerodrome,Base,Dexes,Trading & Exchanges,[aerodrome-finance],aerodromefi,[],1
265,Reflexer,Ethereum,CDP,"Lending, Borrowing & Real World Assets",[reflexer-labs],reflexerfinance,[Chainlink],1
2003,Fruits of Ryoshi,Dogechain,Farm,"Infrastructure, Services & Financial Products",,FruitsofRyoshi,[],1
1128,KawaiiSwap,Binance,Yield,Asset Management,,kawaiiswap,,1
2080,Procyon,Cronos,Farm,"Infrastructure, Services & Financial Products",,procyon_finance,[],1
2051,Logium,Ethereum,Derivatives,Trading & Exchanges,,LogiumDEX,[TWAP],1
2043,Crescent Dex,Crescent,Dexes,Trading & Exchanges,,CrescentHub,[],1
617,Bogged Finance,Binance,Dexes,Trading & Exchanges,[BoggedFinance],boggedfinance,,1
1610,Pegasusdollar,Cronos,Algo-Stables,Asset Management,,pegasusdollar,[TWAP],1
2508,Notiboy,Ethereum,Services,"Infrastructure, Services & Financial Products",,notiboyproject,[],1
897,Mesher,Klaytn,Lending,"Lending, Borrowing & Real World Assets",,mesherOfficial,[Internal],1
2069,Interlay Staking,Interlay,Liquid Staking,Asset Management,,InterlayHQ,[],1
1681,PuddingSwap,Hoo,Dexes,Trading & Exchanges,,PuddingSwap,[],1
3362,Orchai,Orai,Liquid Staking,Asset Management,,orchai_protocol,[Oraichain],1
2077,Corgi Finance,Dogechain,Yield Aggregator,Asset Management,,Corgifinance_,[],1
3334,Galador,Mantle,Dexes,Trading & Exchanges,,galadorfi,[],1
1122,GrassLand Finance,Polygon,Yield,Asset Management,,GrassLandFi,,1
1729,BlockNG,SmartBCH,Dexes,Trading & Exchanges,,BlockngO,[],1
1671,FairySwap V1,Findora,Dexes,Trading & Exchanges,,fairy_swap,[],1
1032,Percent Finance,Ethereum,Lending,"Lending, Borrowing & Real World Assets",[percent-finance],PercentFinance,,1
3471,StableBase,Base,Dexes,Trading & Exchanges,[stablebasefi],stablebasefi,[],1
1706,Vortex Protocol,Tezos,Dexes,Trading & Exchanges,[Smartlinkhub],vortexAMM,[],1
3200,MetaStreet V2,Ethereum,NFT Lending,"Lending, Borrowing & Real World Assets",,metastreetxyz,[],1
249,StakeDAO,Ethereum,Yield,Asset Management,[StakeDAO],StakeDAOHQ,,1
3517,Ace of Base,Base,Farm,"Infrastructure, Services & Financial Products",,aceofbase_xyz,[],1
1235,Ultra Protocol,Binance,Services,"Infrastructure, Services & Financial Products",,UltraProtocol,,1
156,zLot,Ethereum,Liquid Staking,Asset Management,,zLOTFinance,,1
2767,JBC.Finance,Arbitrum,Leveraged Farming,"Lending, Borrowing & Real World Assets",,JBCFinance,[],1
907,CyborgSwap,Cronos,Dexes,Trading & Exchanges,,CyborgSwapDEX,,1
1067,Dios Finance,Binance,Reserve Currency,Asset Management,,DiosFinance,,1
3340,Chainlink VRF V2,Ethereum,Oracle,"Infrastructure, Services & Financial Products",,chainlink,[],1
1574,Viva,Vite,Yield,Asset Management,,VivaStakingPool,[],1
3394,IMPLS,Pulse,Yield Aggregator,Asset Management,,IMPLSfinance,[],1
3556,AllInXSwap,Binance,Dexes,Trading & Exchanges,,allinxswap,[],1
3178,PegaSys V3,Rollux,Dexes,Trading & Exchanges,,PegasysDEX,[],1
1281,veDAO,Fantom,Farm,"Infrastructure, Services & Financial Products",,_veDAO_,,1
319,Convex Finance,Ethereum,Yield,Asset Management,[convex-eth],ConvexFinance,,1
1294,Hades Money,Metis,Algo-Stables,Asset Management,,hades_andromeda,,1
390,Qilin,Ethereum,Dexes,Trading & Exchanges,[CodexDao],QilinProtocol,,1
2573,QuantumX Network,Elrond,Services,"Infrastructure, Services & Financial Products",,QuantumXnetwork,[],1
598,ShapeShift,Ethereum,Dexes,Trading & Exchanges,[shapeshift],ShapeShift_io,,1
2994,crvUSD,Ethereum,CDP,"Lending, Borrowing & Real World Assets",,CurveFinance,[],1
2500,Bankless,Ethereum,Services,"Infrastructure, Services & Financial Products",[BanklessDAO],BanklessHQ,[],1
3165,Struct Finance,Avalanche,Yield,Asset Management,[struct-defi],StructFinance,[Chainlink],1
851,Nest Protocol Staking,Ethereum,Oracle,"Infrastructure, Services & Financial Products",,nest_protocol,[Nest],1
467,Benqi Lending,Avalanche,Lending,"Lending, Borrowing & Real World Assets",,BenqiFinance,[Chainlink],1
2892,Autoearn Finance,Arbitrum,Yield Aggregator,Asset Management,,AutoearnFinance,[Chainlink],1
239,PoolTogether,Ethereum,Services,"Infrastructure, Services & Financial Products",[pooltogether],PoolTogether_,[Chainlink],1
2911,Aboard Exchange,Arbitrum,Derivatives,Trading & Exchanges,[Aboard-Exchange],AboardExchange,[Chainlink],1
2047,Kumu Finance,Klaytn,Yield,Asset Management,,KumuFinance,[Chainlink],1
1641,EPNS,Ethereum,Services,"Infrastructure, Services & Financial Products",[ethereum-push-notification-service],epnsproject,[],1
2832,uniETH,Ethereum,Liquid Staking,Asset Management,,rockx_official,[],1
1312,Epsylon Finance,Fantom,Yield Aggregator,Asset Management,,epsylon_finance,,1
133,Shell Protocol,Ethereum,Dexes,Trading & Exchanges,[cowri],ShellProtocol,,1
970,Drift,Solana,Derivatives,Trading & Exchanges,[drift-labs],DriftProtocol,[Pyth],1
2081,Wan Bridge,Wanchain,Bridge,Trading & Exchanges,,wanchain_org,[],1
1311,Moremoney,Avalanche,Lending,"Lending, Borrowing & Real World Assets",[MoreMoney-Finance],Moremoneyfi,"[Chainlink, TWAP]",1
404,BXH,Heco,Dexes,Trading & Exchanges,,BXH_Blockchain,,1
3287,TruStake MATIC,Ethereum,Liquid Staking,Asset Management,,TruFinProtocol,[],1
3155,StakedICP,ICP,Liquid Staking,Asset Management,[AegirFinance],StakedICP,[],1
335,Flashstake OLD,Ethereum,Yield,Asset Management,,flashstake,,1
1046,Ouchi Finance,Ethereum,Dexes,Trading & Exchanges,,OuchiFinance,,1
1985,Canto Dex,Canto,Dexes,Trading & Exchanges,,CantoPublic,[],1
921,DAO Maker Vesting,Ethereum,Services,"Infrastructure, Services & Financial Products",,daomaker,,1
850,Polyroll,Polygon,Yield,Asset Management,,PolyrollOrg,[Chainlink],1
1296,ZipSwap,Optimism,Dexes,Trading & Exchanges,,Zip_swap,,1
902,HSwap,Heco,Dexes,Trading & Exchanges,,HswapDEX,,1
2029,Dogium Farm,Dogechain,Dexes,Trading & Exchanges,,PolyWantsAFarm,[],1
1597,ErgoPad,Ergo,Launchpad,"Infrastructure, Services & Financial Products","[ergo-pad, ergopad]",ErgoPadOfficial,[],1
1726,Meshswap,Polygon,Dexes,Trading & Exchanges,,Meshswap_Fi,[Internal],1
454,Back Finance,Heco,Yield,Asset Management,,Back_Finance,,1
2300,STRX Finance,Tron,Liquid Staking,Asset Management,,StrxFinance,[],1
1474,AtomicHub,EOS,Dexes,Trading & Exchanges,[pinknetworkx],AtomicHub,[],1
3635,Money Mates,zkSync Era,SoFi,Others,,moneymatestech,[],1
559,Dapp Account DAO,EOS,Yield,Asset Management,,DAPPAccountDAO,,1
489,Moola Market,Celo,Lending,"Lending, Borrowing & Real World Assets",[moolamarket],Moola_Market,[cLabs],1
1132,Genesys,Fantom,Yield,Asset Management,,Genesys_ftm,,1
1987,Pangea Swap,Klaytn,Dexes,Trading & Exchanges,[pangea-protocol],Pangea_Swap,[Witnet],1
393,APY Finance,Ethereum,Yield,Asset Management,,apyfinance,[Chainlink],1
3587,fan.tech,Mantle,SoFi,Others,,joinfantech,[],1
3422,Orange Finance,Arbitrum,Liquidity manager,Asset Management,[orange-finance],0xOrangeFinance,[],1
3382,Throne V3,Base,Dexes,Trading & Exchanges,,ThroneDEX,[],1
129,xDAI Stake Bridge,Ethereum,Chain,"Infrastructure, Services & Financial Products",,gnosischain,,1
3482,ComfySwap,Shibarium,Dexes,Trading & Exchanges,,ComfySwap,[],1
818,CashCow Protocol,Binance,Yield,Asset Management,,CashCowProtocol,,1
1331,DeepLock,Binance,Launchpad,"Infrastructure, Services & Financial Products",,deeplockio,,1
2435,Nexo,Ethereum,CEX,Trading & Exchanges,,Nexo,[],1
2662,Morphex V2,Fantom,Derivatives,Trading & Exchanges,,MorphexFTM,[Pyth],1
3455,ChocoInu,Shibarium,Farm,"Infrastructure, Services & Financial Products",,TheKitchenBase,[],1
1404,GotchiVault,Polygon,CDP,"Lending, Borrowing & Real World Assets",,GotchiVault,[],1
2251,Stride,Stride,Liquid Staking,Asset Management,[Stride-Labs],stride_zone,[],1
1627,LendFlare,Ethereum,Lending,"Lending, Borrowing & Real World Assets",,LendFlareOffic,[],1
2977,Merkl,Ethereum,Yield,Asset Management,,AngleProtocol,[],1
1908,OpenBiSea,Kava,Dexes,Trading & Exchanges,,openbisea,[],1
2656,Metavault Binary Options,Ethereum,Options,Trading & Exchanges,,MetavaultDAO,[],1
1596,The Idols,Ethereum,Reserve Currency,Asset Management,,TheIdolsNFT,[],1
1465,PRISM Protocol,Terra,Yield,Asset Management,,prism_protocol,[TWAP],1
2783,Scrub Invest,Kava,Yield,Asset Management,,ScrubMoneyDefi,[],1
327,YouSwap,Heco,Dexes,Trading & Exchanges,,YouSwap_Global,,1
1130,Buffaloswap,Binance,Yield,Asset Management,,BuffaloswapDex,,1
1106,Chad Finance,Fantom,Yield,Asset Management,,ChadFtm,,1
469,Port Finance,Solana,Lending,"Lending, Borrowing & Real World Assets",[port-finance],port_finance,[Pyth],1
826,MinMax Finance,IoTeX,Dexes,Trading & Exchanges,,minmaxfinance,[],1
960,1BCH,SmartBCH,Dexes,Trading & Exchanges,,1BCHOfficial,,1
3271,Evmos DAO,Evmos,Services,"Infrastructure, Services & Financial Products",[EvmosGov],EvmosDAO,[],1
3535,PostTechSoFi,Arbitrum,SoFi,Others,,PostTechSoFi,[],1
266,Set Protocol,Ethereum,Indexes,"Infrastructure, Services & Financial Products",[SetProtocol],SetProtocol,[Chainlink],1
3105,Owna,Polygon zkEVM,Lending,"Lending, Borrowing & Real World Assets",,,[],1
1795,Gin Finance,Boba,Dexes,Trading & Exchanges,,ginfinance_,[],1
179,Varen,Ethereum,Dexes,Trading & Exchanges,[varenfinance],varenfinance,,1
397,ShibaSwap,Ethereum,Dexes,Trading & Exchanges,,ShibaSwapDEX,,1
1618,DeltaTheta,Binance,Options,Trading & Exchanges,,deltatheta_tech,[],1
3253,SwirlLend,Linea,Lending,"Lending, Borrowing & Real World Assets",,SwirlLend,[],1
2301,Korbit,Binance,CEX,Trading & Exchanges,,Korbit_exchange,[],1
3137,My Neighbor Alice,Ethereum,Services,"Infrastructure, Services & Financial Products",,MyNeighborAlice,[],1
2339,Lodestar V0,Arbitrum,Lending,"Lending, Borrowing & Real World Assets",,LodestarFinance,[Chainlink],1
371,KokomoSwap,Binance,Dexes,Trading & Exchanges,[KokomoSwap],KokomoSwap,,1
3435,Astrovault,Archway,Dexes,Trading & Exchanges,,axvdex,[],1
3503,The Standard,Arbitrum,CDP,"Lending, Borrowing & Real World Assets",[the-standard],thestandard_io,[Chainlink],1
2546,NFTEarth,Ethereum,NFT Marketplace,Trading & Exchanges,,NFTEarth_L2,[],1
2193,Amulet Liquidity Staking,Solana,Liquid Staking,Asset Management,,AmuletProtocol,[],1
2215,Frog Swap,Kekchain,Dexes,Trading & Exchanges,,FrogSwapKEK,[],1
3265,Agni Finance,Mantle,Dexes,Trading & Exchanges,,Agnidex,[],1
1349,Degen Haus,Fantom,Dexes,Trading & Exchanges,,HouseDegen,,1
2800,Beekava,Kava,Yield,Asset Management,,,[],1
345,Alpaca Leveraged Yield Farming,Binance,Leveraged Farming,"Lending, Borrowing & Real World Assets",,AlpacaFinance,,1
3308,Sablier V2,Ethereum,Payments,"Infrastructure, Services & Financial Products",,Sablier,,1
3538,PancakeSwap Perps,Binance,Derivatives,Trading & Exchanges,,PancakeSwap,[],1
1102,Optidoge,Optimism,Yield,Asset Management,,,,1
3374,Ithil,Arbitrum,Leveraged Farming,"Lending, Borrowing & Real World Assets",,ithil_protocol,[Chainlink],1
1549,Babena,Kadena,CDP,"Lending, Borrowing & Real World Assets",,BabenaFinance,[],1
2206,Argo,Aptos,CDP,"Lending, Borrowing & Real World Assets",,ArgoUSD,[Pyth],1
865,Seeder Finance,Binance,Yield,Asset Management,,SeederFinance,,1
169,Basis Cash,Ethereum,Algo-Stables,Asset Management,[Basis-Cash],BasisCash,,1
863,Yoshi Exchange,Fantom,Dexes,Trading & Exchanges,,YoshiExchange,,1
3132,Daytona Finance,Pulse,Dexes,Trading & Exchanges,,DaytonaFinance,[],1
3025,KTX.Finance,Binance,Derivatives,Trading & Exchanges,,KTX_finance,[Chainlink],1
1219,Trapeza Protocol,Binance,Reserve Currency,Asset Management,,TrapezaProtocol,,1
1011,Papa DAO,Avalanche,Reserve Currency,Asset Management,,PapaDAOofficial,,1
3245,Venus Isolated Pools,Binance,Lending,"Lending, Borrowing & Real World Assets",,VenusProtocol,"[Binance Oracle, Chainlink]",1
2932,Latoken,Ethereum,CEX,Trading & Exchanges,,latokens,[],1
1436,SpectreFi,Fantom,Farm,"Infrastructure, Services & Financial Products",,SpectreDefi,[],1
839,Hades Swap,Polis,Dexes,Trading & Exchanges,,HadesSwap,,1
1923,Liquidity Finance,Kava,Dexes,Trading & Exchanges,,LIQUIDITFINANCE,[],1
430,Acumen,Solana,Lending,"Lending, Borrowing & Real World Assets",,acumenofficial,[Pyth],1
2531,Vaultka,Arbitrum,Yield,Asset Management,,Vaultkaofficial,[Chainlink],1
3145,Pinjam Labs,Kava,Lending,"Lending, Borrowing & Real World Assets",,PinjamLabs,[Witnet],1
3561,Tegro,Ethereum,Dexes,Trading & Exchanges,,TegroFi,[],1
2798,Future Swap,Findora,Dexes,Trading & Exchanges,[futureswap],future_swap,[],1
3256,EchoDEX V2,Linea,Dexes,Trading & Exchanges,,Echo_DEX,[],1
2507,BitVenus,Ethereum,CEX,Trading & Exchanges,,bit_venus,[],1
2350,KyotoSwap,Binance,Dexes,Trading & Exchanges,,KyotoSwap,[],1
1478,GTON Capital,Fantom,Reserve Currency,Asset Management,[GTON-capital],GtonCapital,[DIA],1
1761,OliveDAO,Polygon,Yield,Asset Management,,Olive_DAO,[Chainlink],1
3125,Fuji V2,Optimism,Lending,"Lending, Borrowing & Real World Assets",,FujiFinance,[Chainlink],1
1095,Stand Cash,Ethereum,Yield,Asset Management,,,,1
3466,Bloom,Ethereum,RWA,"Lending, Borrowing & Real World Assets",[blueberryfi],blueberryFDN,[Chainlink],1
1182,ChargeDeFi,Binance,Algo-Stables,Asset Management,,ChargeDeFi,,1
1865,Oracle Swap,Songbird,Dexes,Trading & Exchanges,,Oracle_Swap,[],1
2873,Neutroswap,EOS EVM,Dexes,Trading & Exchanges,,Neutroswap,[],1
2979,Tsunami.Finance,Aptos,Derivatives,Trading & Exchanges,,TsunamiFinance_,[Pyth],1
1499,Lavafall,Fantom,Yield,Asset Management,,defi_waterfall,[],1
2038,Helio Protocol,Binance,CDP,"Lending, Borrowing & Real World Assets",[helio-money],Helio_Money,[Binance Oracle],1
599,Cub Finance,Binance,Farm,"Infrastructure, Services & Financial Products",[CubFinance],FinanceLeo,,1
1747,Game Theory,Fantom,Algo-Stables,Asset Management,,GameTheoryTech,[TWAP],1
2786,Bitcoin,Bitcoin,Chain,"Infrastructure, Services & Financial Products",,,[],1
1086,Zencha Finance,Boba,Dexes,Trading & Exchanges,,ZenchaFinance,,1
3045,Astaria,Ethereum,NFT Lending,"Lending, Borrowing & Real World Assets",[AstariaXYZ],AstariaXYZ,,1
551,Solarbeam,Moonriver,Dexes,Trading & Exchanges,[solarbeamio],Solarbeamio,,1
1304,Buffer Finance,Binance,Options,Trading & Exchanges,,Buffer_Finance,[Pyth],1
2520,Gnosis DAO,Ethereum,Services,"Infrastructure, Services & Financial Products",,GnosisDAO,[],1
1983,Cometa,Algorand,Yield,Asset Management,,CometaHub,[],1
2431,BrightSide,Milkomeda A1,Dexes,Trading & Exchanges,,BrightSide_fi,[],1
877,DungeonSwap,Binance,Yield,Asset Management,,DungeonSwap,,1
999,Luxor Money,Fantom,Reserve Currency,Asset Management,,LuxorMoney,[Chainlink],1
3659,SolidPulse,Pulse,Dexes,Trading & Exchanges,,solid_pulse,[],1
3610,Wild Base,Base,Farm,"Infrastructure, Services & Financial Products",[Lodge-Capital],lodgecapital,,1
944,Platypus Finance,Avalanche,Dexes,Trading & Exchanges,[platypus-finance],Platypusdefi,,1
1407,Solidly,Fantom,Dexes,Trading & Exchanges,,solidlyexchange,[],1
250,BasketDAO,Ethereum,Indexes,"Infrastructure, Services & Financial Products",,BasketDAOOrg,,1
3402,FlitSwap,Op_Bnb,Dexes,Trading & Exchanges,,Flitswap,[],1
1347,YieldFields,Binance,Dexes,Trading & Exchanges,,yieldfields,,1
899,Kimochi,Binance,Services,"Infrastructure, Services & Financial Products",,KimochiFinance,,1
1282,Rubic,Ethereum,Cross Chain,Trading & Exchanges,[Cryptorubic],CryptoRubic,,1
3061,SynFutures V2,Polygon,Derivatives,Trading & Exchanges,,SynFuturesDefi,"[Chainlink, TWAP]",1
315,Tulip Protocol,Solana,Yield,Asset Management,[sol-farm],TulipProtocol,[Pyth],1
359,Frax,Ethereum,Algo-Stables,Asset Management,,fraxfinance,[Chainlink],1
569,Crunchy Network,Tezos,Services,"Infrastructure, Services & Financial Products",[crunchy-network],CrunchyTez,,1
1035,BITPIF,Ethereum,Dexes,Trading & Exchanges,,bitpif,,1
3479,MYSO V2,Ethereum,Lending,"Lending, Borrowing & Real World Assets",,MysoFinance,[],1
1429,GoodDollar,Ethereum,Yield,Asset Management,[GoodDollar],gooddollarorg,[],1
2751,LFGSwap Arbitrum,Arbitrum,Dexes,Trading & Exchanges,,LfgSwap,[],1
1479,Phantom Finance,Fantom,Farm,"Infrastructure, Services & Financial Products",,Phantom_fi,[],1
453,Wild Credit,Ethereum,Lending,"Lending, Borrowing & Real World Assets",,WildCredit,[Chainlink],1
3217,Coinscope,Binance,Services,"Infrastructure, Services & Financial Products",,coinscopecrypto,[],1
2614,Grappa Finance,Ethereum,Options,Trading & Exchanges,[grappafinance],grappafinance,[Chainlink],1
3309,Arbitrove,Arbitrum,Indexes,"Infrastructure, Services & Financial Products",,nitrocartel,[Dark Oracle],1
125,mStable CDP,Ethereum,CDP,"Lending, Borrowing & Real World Assets",,mstable_,,1
3202,HashKing,Filecoin,Liquid Staking,Asset Management,[NodeDAO],HashKingGlobal,[],1
2223,Meteora vaults,Solana,Yield Aggregator,Asset Management,,MeteoraAG,[],1
1977,Doge Shrek,Dogechain,Dexes,Trading & Exchanges,,DogeShrek,[],1
2135,Infy Protocol,Kava,NFT Lending,"Lending, Borrowing & Real World Assets",,infy_protocol,[],1
1813,Spin Spot,Near,Dexes,Trading & Exchanges,,spin_fi,[],1
3096,Ramses V2,Arbitrum,Dexes,Trading & Exchanges,,RamsesExchange,[],1
1365,ETHA Lend,Polygon,Yield,Asset Management,[ethalend],ethalend,,1
1883,iZiSwap,Binance,Dexes,Trading & Exchanges,,izumi_Finance,[],1
146,DODO,Ethereum,Dexes,Trading & Exchanges,[DODOEX],BreederDodo,[Chainlink],1
1758,ToxicDeer Finance,Cronos,Algo-Stables,Asset Management,,ToxicDeerFi,[TWAP],1
1555,Darkness,Cronos,Dexes,Trading & Exchanges,,DarkCryptoFi,[],1
1398,1Beam,Moonbeam,Dexes,Trading & Exchanges,,1beamio,[],1
2007,GrizzlyFi Hives,Binance,Yield,Asset Management,,GrizzlyFi,[],1
2636,Lighter,Arbitrum,Dexes,Trading & Exchanges,,Lighter_xyz,[],1
1970,Cone,Binance,Dexes,Trading & Exchanges,[cone-exchange],Coneswap,,1
2945,GroveCoin,Binance,Farm,"Infrastructure, Services & Financial Products",,GroveToken,[],1
2351,PepeTeam sWAVES,Waves,Liquid Staking,Asset Management,,cryptopepeteam,[],1
3056,Y2K V2,Arbitrum,Derivatives,Trading & Exchanges,,y2kfinance,[],1
2702,MantisSwap,Polygon,Dexes,Trading & Exchanges,,MantisSwap,,1
1638,DDDX,Binance,Dexes,Trading & Exchanges,,DDDX_io,[TWAP],1
1664,LlamaPay,Avalanche,Payments,"Infrastructure, Services & Financial Products",[LlamaPay],llamapay_io,[],1
3022,1Pulse,Pulse,Dexes,Trading & Exchanges,,1PulseDex,,1
