date,type,totalLiquidityUSD
2021-06-21 23:00:00,"Lending, Borrowing & Real World Assets",0.08723568536559001
2021-06-21 23:00:00,Trading & Exchanges,0.36591530515896
2021-06-22 00:00:00,Asset Management,28.18406343507653
2021-06-22 00:00:00,"Infrastructure, Services & Financial Products",18.11342359506591
2021-06-22 00:00:00,"Lending, Borrowing & Real World Assets",59.71903886274776
2021-06-22 00:00:00,Privacy & Security,0.47140777412438
2021-06-22 00:00:00,Trading & Exchanges,42.46813083790265
2021-06-22 05:00:00,Asset Management,0.17880916628226998
2021-06-22 05:00:00,Trading & Exchanges,0.01326539815802
2021-06-22 23:00:00,Asset Management,0.01942560826324
2021-06-22 23:00:00,"Lending, Borrowing & Real World Assets",0.08108929110396
2021-06-22 23:00:00,Trading & Exchanges,0.35029799963945996
2021-06-23 00:00:00,Asset Management,28.676478550594652
2021-06-23 00:00:00,"Infrastructure, Services & Financial Products",18.34734473116293
2021-06-23 00:00:00,"Lending, Borrowing & Real World Assets",58.75396065096784
2021-06-23 00:00:00,Privacy & Security,0.45813732519070005
2021-06-23 00:00:00,Trading & Exchanges,42.57947017944243
2021-06-23 05:00:00,Asset Management,0.17690579420712
2021-06-23 05:00:00,Trading & Exchanges,0.013559290135149999
2021-06-23 23:00:00,Asset Management,0.02033007815746
2021-06-23 23:00:00,"Lending, Borrowing & Real World Assets",0.14386719586988003
2021-06-23 23:00:00,Trading & Exchanges,0.3647581785296
2021-06-24 00:00:00,Asset Management,28.6674393038491
2021-06-24 00:00:00,"Infrastructure, Services & Financial Products",18.883090371232758
2021-06-24 00:00:00,"Lending, Borrowing & Real World Assets",60.28499401008408
2021-06-24 00:00:00,Privacy & Security,0.50020813790783
2021-06-24 00:00:00,Trading & Exchanges,44.53311276965055
2021-06-24 05:00:00,Asset Management,0.1831181483694
2021-06-24 05:00:00,Trading & Exchanges,0.013367151042020001
2021-06-24 23:00:00,Asset Management,0.02147153280291
2021-06-24 23:00:00,"Lending, Borrowing & Real World Assets",0.13741146721262
2021-06-24 23:00:00,Trading & Exchanges,0.35160803770852006
2021-06-25 00:00:00,Asset Management,27.42383894905004
2021-06-25 00:00:00,"Infrastructure, Services & Financial Products",17.534604944074502
2021-06-25 00:00:00,"Lending, Borrowing & Real World Assets",61.73212316332335
2021-06-25 00:00:00,Privacy & Security,0.52781611731117
2021-06-25 00:00:00,Trading & Exchanges,43.836105423012604
2021-06-25 05:00:00,Asset Management,0.18268267360084
2021-06-25 05:00:00,Trading & Exchanges,0.01405778655043
2021-06-25 23:00:00,Asset Management,0.02127828583781
2021-06-25 23:00:00,"Lending, Borrowing & Real World Assets",0.13909947505363
2021-06-25 23:00:00,Trading & Exchanges,0.32358348715287993
2021-06-26 00:00:00,Asset Management,27.41914033389968
2021-06-26 00:00:00,"Infrastructure, Services & Financial Products",17.349464867715998
2021-06-26 00:00:00,"Lending, Borrowing & Real World Assets",59.946429586234004
2021-06-26 00:00:00,Privacy & Security,0.49254207816278
2021-06-26 00:00:00,Trading & Exchanges,41.85492679023147
2021-06-26 05:00:00,Asset Management,0.16562107245692997
2021-06-26 05:00:00,Trading & Exchanges,0.013545810227819999
2021-06-26 23:00:00,Asset Management,0.02129430556518
2021-06-26 23:00:00,"Lending, Borrowing & Real World Assets",0.13976979326952998
2021-06-26 23:00:00,Trading & Exchanges,0.31903526754354
2021-06-27 00:00:00,Asset Management,27.221500134205982
2021-06-27 00:00:00,"Infrastructure, Services & Financial Products",17.91213214243689
2021-06-27 00:00:00,"Lending, Borrowing & Real World Assets",59.58293947001891
2021-06-27 00:00:00,Privacy & Security,0.490246037747
2021-06-27 00:00:00,Trading & Exchanges,42.68735769310304
2021-06-27 05:00:00,Asset Management,0.16286999525396
2021-06-27 05:00:00,Trading & Exchanges,0.01474537471327
2021-06-27 23:00:00,Asset Management,0.00176797099938
2021-06-27 23:00:00,"Lending, Borrowing & Real World Assets",0.14343861248603001
2021-06-27 23:00:00,Trading & Exchanges,0.33411791356389
2021-06-28 00:00:00,Asset Management,27.86786162037152
2021-06-28 00:00:00,"Infrastructure, Services & Financial Products",18.67448008593671
2021-06-28 00:00:00,"Lending, Borrowing & Real World Assets",60.105960865408996
2021-06-28 00:00:00,Privacy & Security,0.49150445317618996
2021-06-28 00:00:00,Trading & Exchanges,44.04303640971372
2021-06-28 05:00:00,Asset Management,0.1692595106725
2021-06-28 05:00:00,Trading & Exchanges,0.01556143007059
2021-06-28 23:00:00,Asset Management,0.00188741365128
2021-06-28 23:00:00,"Lending, Borrowing & Real World Assets",0.1470603955866
2021-06-28 23:00:00,Trading & Exchanges,0.34918515654182
2021-06-29 00:00:00,Asset Management,29.334686270780313
2021-06-29 00:00:00,"Infrastructure, Services & Financial Products",19.15902341259881
2021-06-29 00:00:00,"Lending, Borrowing & Real World Assets",61.894443042934746
2021-06-29 00:00:00,Privacy & Security,0.52741000804185
2021-06-29 00:00:00,Trading & Exchanges,45.21897790347347
2021-06-29 05:00:00,Asset Management,0.19275457547232003
2021-06-29 05:00:00,Trading & Exchanges,0.01669347024408
2021-06-29 23:00:00,Asset Management,0.00205954079602
2021-06-29 23:00:00,"Lending, Borrowing & Real World Assets",0.14523300511818998
2021-06-29 23:00:00,Trading & Exchanges,0.36435972752379
2021-06-30 00:00:00,Asset Management,30.09993704887107
2021-06-30 00:00:00,"Infrastructure, Services & Financial Products",19.92091990029488
2021-06-30 00:00:00,"Lending, Borrowing & Real World Assets",60.433754845989796
2021-06-30 00:00:00,Privacy & Security,0.57047413483194
2021-06-30 00:00:00,Trading & Exchanges,46.26410427670123
2021-06-30 05:00:00,Asset Management,0.20088366915845995
2021-06-30 05:00:00,Trading & Exchanges,0.01727316136
2021-06-30 23:00:00,Asset Management,0.0019420746247
2021-06-30 23:00:00,"Infrastructure, Services & Financial Products",0.00855883322646
2021-06-30 23:00:00,"Lending, Borrowing & Real World Assets",0.14814664308097
2021-06-30 23:00:00,Trading & Exchanges,0.36580880188864007
2021-07-01 00:00:00,Asset Management,29.47963851741854
2021-07-01 00:00:00,"Infrastructure, Services & Financial Products",19.43489361613218
2021-07-01 00:00:00,"Lending, Borrowing & Real World Assets",61.07014985034978
2021-07-01 00:00:00,Privacy & Security,0.5653070282564401
2021-07-01 00:00:00,Trading & Exchanges,46.01897331423079
2021-07-01 05:00:00,Asset Management,0.22666372545753002
2021-07-01 05:00:00,Trading & Exchanges,0.01928955412866
2021-07-01 23:00:00,Asset Management,0.00182815167623
2021-07-01 23:00:00,"Infrastructure, Services & Financial Products",0.03424672910247999
2021-07-01 23:00:00,"Lending, Borrowing & Real World Assets",0.1462133029819
2021-07-01 23:00:00,Trading & Exchanges,0.35534020679707
2021-07-02 00:00:00,Asset Management,28.948672504964673
2021-07-02 00:00:00,"Infrastructure, Services & Financial Products",19.53935493464153
2021-07-02 00:00:00,"Lending, Borrowing & Real World Assets",60.89452411745984
2021-07-02 00:00:00,Privacy & Security,0.56354601563433
2021-07-02 00:00:00,Trading & Exchanges,46.02910260548326
2021-07-02 05:00:00,Asset Management,0.23355716146561
2021-07-02 05:00:00,Trading & Exchanges,0.01766269565218
2021-07-02 23:00:00,Asset Management,0.00177740449723
2021-07-02 23:00:00,"Infrastructure, Services & Financial Products",0.0424019639113
2021-07-02 23:00:00,"Lending, Borrowing & Real World Assets",0.14346394523308
2021-07-02 23:00:00,Trading & Exchanges,0.37752516229509
2021-07-03 00:00:00,Asset Management,28.88190447836596
2021-07-03 00:00:00,"Infrastructure, Services & Financial Products",19.87107273578122
2021-07-03 00:00:00,"Lending, Borrowing & Real World Assets",60.144179968482185
2021-07-03 00:00:00,Privacy & Security,0.5407132310735201
2021-07-03 00:00:00,Trading & Exchanges,46.699127929742346
2021-07-03 05:00:00,Asset Management,0.23390047045264
2021-07-03 05:00:00,Trading & Exchanges,0.018631792387040002
2021-07-03 23:00:00,Asset Management,0.00178304018576
2021-07-03 23:00:00,"Infrastructure, Services & Financial Products",0.05114860281201
2021-07-03 23:00:00,"Lending, Borrowing & Real World Assets",0.14815194954080999
2021-07-03 23:00:00,Trading & Exchanges,0.3915698771972
2021-07-04 00:00:00,Asset Management,29.938362260039128
2021-07-04 00:00:00,"Infrastructure, Services & Financial Products",20.73077165643617
2021-07-04 00:00:00,"Lending, Borrowing & Real World Assets",62.15125924902092
2021-07-04 00:00:00,Privacy & Security,0.5858435696191
2021-07-04 00:00:00,Trading & Exchanges,48.022847286362484
2021-07-04 05:00:00,Asset Management,0.24092394599143002
2021-07-04 05:00:00,Trading & Exchanges,0.01943925967092
2021-07-04 23:00:00,Asset Management,0.00185818817514
2021-07-04 23:00:00,"Infrastructure, Services & Financial Products",0.05577277683705001
2021-07-04 23:00:00,"Lending, Borrowing & Real World Assets",0.15604762774042
2021-07-04 23:00:00,Trading & Exchanges,0.41219062782268
2021-07-05 00:00:00,Asset Management,30.53513311812831
2021-07-05 00:00:00,"Infrastructure, Services & Financial Products",20.845090201864164
2021-07-05 00:00:00,"Lending, Borrowing & Real World Assets",63.53614388789026
2021-07-05 00:00:00,Privacy & Security,0.6177089484680599
2021-07-05 00:00:00,Trading & Exchanges,48.0496505953209
2021-07-05 05:00:00,Asset Management,0.24384313864240997
2021-07-05 05:00:00,Trading & Exchanges,0.02047511528248
2021-07-05 23:00:00,Asset Management,0.00188718506913
2021-07-05 23:00:00,"Infrastructure, Services & Financial Products",0.05709620239493
2021-07-05 23:00:00,"Lending, Borrowing & Real World Assets",0.15683062105502
2021-07-05 23:00:00,Trading & Exchanges,0.40350272128729
2021-07-06 00:00:00,Asset Management,31.125404864709
2021-07-06 00:00:00,"Infrastructure, Services & Financial Products",21.30094875605922
2021-07-06 00:00:00,"Lending, Borrowing & Real World Assets",63.293829860975116
2021-07-06 00:00:00,Privacy & Security,0.59424219632332
2021-07-06 00:00:00,Trading & Exchanges,48.00393899207936
2021-07-06 05:00:00,Asset Management,0.23937517814460998
2021-07-06 05:00:00,"Infrastructure, Services & Financial Products",0.01544177405555
2021-07-06 05:00:00,Trading & Exchanges,0.02224929276582
2021-07-06 23:00:00,Asset Management,0.00185223271675
2021-07-06 23:00:00,"Infrastructure, Services & Financial Products",0.05962242904291
2021-07-06 23:00:00,"Lending, Borrowing & Real World Assets",0.15660611036273
2021-07-06 23:00:00,Trading & Exchanges,1.09290808804151
2021-07-07 00:00:00,Asset Management,30.718051468001438
2021-07-07 00:00:00,"Infrastructure, Services & Financial Products",22.2192144803938
2021-07-07 00:00:00,"Lending, Borrowing & Real World Assets",65.11413592625044
2021-07-07 00:00:00,Privacy & Security,0.60334497612146
2021-07-07 00:00:00,Trading & Exchanges,49.00107700501726
2021-07-07 05:00:00,Asset Management,0.24781893877915
2021-07-07 05:00:00,"Infrastructure, Services & Financial Products",0.01684608378961
2021-07-07 05:00:00,Trading & Exchanges,0.02594753709347
2021-07-07 23:00:00,Asset Management,0.00200074322905
2021-07-07 23:00:00,"Infrastructure, Services & Financial Products",0.058284269615979996
2021-07-07 23:00:00,"Lending, Borrowing & Real World Assets",0.16465408226241
2021-07-07 23:00:00,Trading & Exchanges,1.7717895614636
2021-07-08 00:00:00,Asset Management,31.7490766233043
2021-07-08 00:00:00,"Infrastructure, Services & Financial Products",22.84754820713913
2021-07-08 00:00:00,"Lending, Borrowing & Real World Assets",66.01546727945632
2021-07-08 00:00:00,Privacy & Security,0.62493096313161
2021-07-08 00:00:00,Trading & Exchanges,48.41224348176499
2021-07-08 05:00:00,Asset Management,0.22357943573597996
2021-07-08 05:00:00,"Infrastructure, Services & Financial Products",0.01748820737706
2021-07-08 05:00:00,Trading & Exchanges,0.026898498088939998
2021-07-08 23:00:00,Asset Management,0.00188495950643
2021-07-08 23:00:00,"Infrastructure, Services & Financial Products",0.058167262528630005
2021-07-08 23:00:00,"Lending, Borrowing & Real World Assets",0.15392217352815002
2021-07-08 23:00:00,Trading & Exchanges,1.93406479462128
2021-07-09 00:00:00,Asset Management,31.563064085166513
2021-07-09 00:00:00,"Infrastructure, Services & Financial Products",22.7999193128104
2021-07-09 00:00:00,"Lending, Borrowing & Real World Assets",63.872893052094106
2021-07-09 00:00:00,Privacy & Security,0.57248103471072
2021-07-09 00:00:00,Trading & Exchanges,47.66442940546971
2021-07-09 05:00:00,Asset Management,0.20663549189414998
2021-07-09 05:00:00,"Infrastructure, Services & Financial Products",0.01634621305419
2021-07-09 05:00:00,Trading & Exchanges,0.026239823706020002
2021-07-09 23:00:00,Asset Management,0.0018143457730499999
2021-07-09 23:00:00,"Infrastructure, Services & Financial Products",0.05896263647892
2021-07-09 23:00:00,"Lending, Borrowing & Real World Assets",0.16418471173295998
2021-07-09 23:00:00,Trading & Exchanges,1.8482630893259098
2021-07-10 00:00:00,Asset Management,31.04552602453606
2021-07-10 00:00:00,"Infrastructure, Services & Financial Products",22.715111189987
2021-07-10 00:00:00,"Lending, Borrowing & Real World Assets",64.80373954013761
2021-07-10 00:00:00,Privacy & Security,0.5692288157266601
2021-07-10 00:00:00,Trading & Exchanges,47.646257031989215
2021-07-10 05:00:00,Asset Management,0.14857245205541997
2021-07-10 05:00:00,"Infrastructure, Services & Financial Products",0.01656922591158
2021-07-10 05:00:00,Trading & Exchanges,0.02917285281885
2021-07-10 23:00:00,Asset Management,0.00183654309006
2021-07-10 23:00:00,"Infrastructure, Services & Financial Products",0.06825885839687
2021-07-10 23:00:00,"Lending, Borrowing & Real World Assets",0.17447808843906998
2021-07-10 23:00:00,Trading & Exchanges,0.42179341544788
2021-07-11 00:00:00,Asset Management,31.72727812379424
2021-07-11 00:00:00,"Infrastructure, Services & Financial Products",22.44549187507507
2021-07-11 00:00:00,"Lending, Borrowing & Real World Assets",66.31829392501521
2021-07-11 00:00:00,Privacy & Security,0.5909217971087899
2021-07-11 00:00:00,Trading & Exchanges,47.875997727840335
2021-07-11 05:00:00,Asset Management,0.14957571900945
2021-07-11 05:00:00,"Infrastructure, Services & Financial Products",0.01737020539951
2021-07-11 05:00:00,Trading & Exchanges,0.02882298553244
2021-07-11 23:00:00,Asset Management,0.00186839992953
2021-07-11 23:00:00,"Infrastructure, Services & Financial Products",0.07114811702132
2021-07-11 23:00:00,"Lending, Borrowing & Real World Assets",0.17844635987265
2021-07-11 23:00:00,Trading & Exchanges,0.42820635469824997
2021-07-12 00:00:00,Asset Management,31.01443940307533
2021-07-12 00:00:00,"Infrastructure, Services & Financial Products",23.08154583280756
2021-07-12 00:00:00,"Lending, Borrowing & Real World Assets",66.49485280966243
2021-07-12 00:00:00,Privacy & Security,0.5984773934668699
2021-07-12 00:00:00,Trading & Exchanges,49.56625667730718
2021-07-12 05:00:00,Asset Management,0.17204751203926
2021-07-12 05:00:00,"Infrastructure, Services & Financial Products",0.01704083352107
2021-07-12 05:00:00,Trading & Exchanges,0.02953427056144
2021-07-12 23:00:00,Asset Management,0.00190601434741
2021-07-12 23:00:00,"Lending, Borrowing & Real World Assets",0.17193501873271
2021-07-12 23:00:00,Trading & Exchanges,0.42054887724242995
2021-07-13 00:00:00,Asset Management,29.71792962532206
2021-07-13 00:00:00,"Infrastructure, Services & Financial Products",22.804247421034137
2021-07-13 00:00:00,"Lending, Borrowing & Real World Assets",65.73708174679267
2021-07-13 00:00:00,Privacy & Security,0.57183969292325
2021-07-13 00:00:00,Trading & Exchanges,47.20842576102149
2021-07-13 05:00:00,Asset Management,0.16756705113172998
2021-07-13 05:00:00,"Infrastructure, Services & Financial Products",0.01653856469816
2021-07-13 05:00:00,Trading & Exchanges,0.02992395980575
2021-07-13 23:00:00,Asset Management,0.00183321837028
2021-07-13 23:00:00,"Lending, Borrowing & Real World Assets",0.16969733919898
2021-07-13 23:00:00,Trading & Exchanges,0.40986003374314
2021-07-14 00:00:00,Asset Management,33.62655520201651
2021-07-14 00:00:00,"Infrastructure, Services & Financial Products",22.859272093969373
2021-07-14 00:00:00,"Lending, Borrowing & Real World Assets",64.14147692457003
2021-07-14 00:00:00,Privacy & Security,0.5407817979732601
2021-07-14 00:00:00,Trading & Exchanges,48.46302573381491
2021-07-14 05:00:00,Asset Management,0.15994142922936003
2021-07-14 05:00:00,"Infrastructure, Services & Financial Products",0.01629955201737
2021-07-14 05:00:00,"Lending, Borrowing & Real World Assets",1.1548093899999999e-05
2021-07-14 05:00:00,Trading & Exchanges,0.027939690474369998
2021-07-14 23:00:00,Asset Management,0.00168831020878
2021-07-14 23:00:00,"Lending, Borrowing & Real World Assets",0.16519225994937
2021-07-14 23:00:00,Trading & Exchanges,0.25325468742651003
2021-07-15 00:00:00,Asset Management,33.41421549808347
2021-07-15 00:00:00,"Infrastructure, Services & Financial Products",21.85753673249432
2021-07-15 00:00:00,"Lending, Borrowing & Real World Assets",65.15842798278351
2021-07-15 00:00:00,Privacy & Security,0.5538853819505201
2021-07-15 00:00:00,Trading & Exchanges,47.39887672750403
