user_address,timeStamp,stake_change,cumulative_stake,Year
0x00469d388b06127221d6310843a43d079eb2bb18,2021-11-12,2.7779740555577247e+18,1.1274129968115097e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-11-13,3.007499759074933e+18,1.1304204965705847e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-11-14,6.020460631309492e+18,1.1364409572018941e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-11-15,7.147482610722324e+18,1.1435884398126165e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-11-17,2.2749500030515625e+18,1.145863389815668e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-11-19,6.122846881884785e+18,1.1519862366975527e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-11-20,2.7152172511157824e+16,1.1520133888700639e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-11-21,1.9299128200320787e+17,1.1522063801520672e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-11-22,2.521276870881076e+18,1.1547276570229482e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-11-23,1.8471943028267978e+18,1.156574851325775e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-11-24,1.3099233465124915e+18,1.1578847746722875e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-11-25,6.970585468357759e+17,1.1585818332191233e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-11-26,1.8242091244998125e+17,1.1587642541315732e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-11-27,1.8232380587482662e+18,1.1605874921903215e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-11-28,2.2185957684661206e+17,1.1608093517671681e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-12-01,1.7283684093645627e+18,1.1625377201765327e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-12-02,9.820545913255174e+18,1.1723582660897879e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-12-04,5.059299422714241e+16,1.172408859084015e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-12-05,6.571012055212727e+17,1.1730659602895363e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-12-06,1.806949261320028e+17,1.1732466552156683e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-12-08,1.2790243841169152e+17,1.17337455765408e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-12-11,1.7245142617319757e+18,1.1750990719158119e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-12-12,2.36224507114113e+18,1.1774613169869531e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-12-13,2.290247706231101e+16,1.1774842194640154e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-12-17,4.864052437899942e+17,1.1779706247078054e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-12-19,5.460647215777537e+17,1.1785166894293832e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-12-20,1.4798384703487002e+18,1.1799965278997318e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-12-22,4.248276985473504e+17,1.1804213555982792e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-12-24,1.64476020826946e+17,1.1805858316191062e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-12-25,5.999947476039523e+16,1.1806458310938665e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-12-28,1.1004549074669206e+17,1.1807558765846132e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2021-12-29,1.3769063606776146e+18,1.182132782945291e+21,2021
0x00469d388b06127221d6310843a43d079eb2bb18,2022-01-01,6.367539934828605e+18,1.1885003228801194e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-01-14,4.116014494144557e+17,1.188911924329534e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-01-17,3.861262511462157e+18,1.192773186840996e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-01-23,2.057620908226451e+17,1.1929789489318186e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-02-05,6.767839171329406e+16,1.193046627323532e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-02-06,4.000939627894e+18,1.197047566951426e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-02-09,1.838696226763245e+17,1.1972314365741024e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-02-12,1.4904321348260275e+17,1.197380479787585e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-02-13,2.578029801273553e+17,1.1976382827677124e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-02-22,6.027580290163017e+16,1.197698558570614e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-03-05,9988254221767774.0,1.1977085468248357e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-03-07,1.4346598670108078e+17,1.1978520128115368e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-03-13,1.2762739460802333e+17,1.1979796402061448e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-03-15,3.4258280237305636e+16,1.198013898486382e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-03-16,7.837591276119453e+16,1.1980922743991433e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-03-25,1.4419379249960324e+16,1.1981066937783933e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-04-08,7.933691146573478e+18,1.2060403849249667e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-04-10,2.652918453766135e+18,1.208693303378733e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-04-12,1.7798429091577342e+19,1.22649173247031e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-04-17,5.430061404169352e+16,1.226546033084352e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-04-18,9.91871984475466e+16,1.2266452202827995e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-04-19,1.8156398482123895e+19,1.2448016187649234e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-04-20,9.5941219815928e+18,1.2543957407465163e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-04-22,1.0803218123931982e+18,1.2554760625589094e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-04-23,1.9063712203409567e+18,1.2573824337792504e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-04-26,1.2374114818691047e+19,1.2697565485979413e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-04-27,3.143694102723025e+16,1.2697879855389687e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-04-28,7.038230532313736e+16,1.2698583678442917e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-04-30,9.075506141435023e+17,1.2707659184584353e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-05-02,2.039185398338609e+16,1.2707863103124186e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-05-04,1.38967664911438e+16,1.2708002070789098e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-05-06,1.5975672181403162e+18,1.27239777429705e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-05-08,2.506776011828876e+17,1.272648451898233e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-05-09,1.3270768025612e+19,1.2859192199238449e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-05-11,3.382363807156693e+18,1.2893015837310017e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-05-16,9.859498230755612e+17,1.2902875335540773e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-05-22,1.5041643897091858e+19,1.305329177451169e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-05-23,4.709235263506219e+16,1.3053762698038042e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-05-24,1.2115215458502648e+19,1.317491485262307e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-05-28,375756575747585.0,1.3174918610188826e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-05-29,5.106984743697133e+18,1.3225988457625797e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-06-05,2.1516330608526584e+18,1.3247504788234324e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-06-12,1.3366711894301102e+19,1.3381171907177333e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-06-13,3.1957478372637194e+18,1.341312938554997e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-06-15,5.147800892020017e+18,1.3464607394470172e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-06-18,3.258716157820516e+18,1.3497194556048377e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-07-02,3.0610737670259226e+17,1.3500255629815403e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-07-16,4.102264197563545e+16,1.350066585623516e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-07-19,1.6901866879904983e+18,1.3517567723115064e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-07-21,2.299728064187417e+17,1.3519867451179252e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-07-28,8.932336461960701e+18,1.360919081579886e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-07-30,2.6924783771850963e+17,1.3611883294176043e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-08-15,2.0435915758633148e+16,1.361208765333363e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-08-20,8.852491381159976e+16,1.3612972902471746e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-09-04,2.326230341038728e+16,1.361320552550585e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-09-11,1.4634898247877696e+18,1.3627840423753729e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-10-07,1.1642148445361574e+17,1.3629004638598264e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-10-30,4.721932570450088e+16,1.3629476831855308e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-11-11,1.474504356542228e+17,1.3630951336211852e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2022-12-05,4768848271881149.0,1.363099902469457e+21,2022
0x00469d388b06127221d6310843a43d079eb2bb18,2023-02-17,7.081798717476532e+16,1.3631707204566316e+21,2023
0x00469d388b06127221d6310843a43d079eb2bb18,2023-08-01,2.629260598455705e+17,1.3634336465164774e+21,2023
0x00469d388b06127221d6310843a43d079eb2bb18,2023-09-09,9.722173514248e+18,1.3731558200307252e+21,2023
0x00469d388b06127221d6310843a43d079eb2bb18,2023-10-08,5.5165135857059834e+17,1.373707471389296e+21,2023
0x00469d388b06127221d6310843a43d079eb2bb18,2023-12-10,5.775613498462689e+16,1.3737652275242805e+21,2023
0x004b5427e5cda44eee0e4e94dfa97885c4799fad,2023-07-04,2.18e+18,2.18e+18,2023
0x004f137c71b3003c7915bd6aa3a4f57e334a738e,2021-06-18,2.907849814228284e+17,2.907849814228284e+17,2021
0x00517526179c6552f6cedaed1391a81422635dbd,2022-08-31,8e+19,8e+19,2022
0x00522a8237edf60abd3010705fdda0c63bdb42fe,2022-01-31,6.959570910287751e+19,6.959570910287751e+19,2022
0x00522a8237edf60abd3010705fdda0c63bdb42fe,2022-12-08,4.7091199346740265e+19,1.1668690844961777e+20,2022
0x0056d1fd2ca3c0f3a7b6ed6cdd1f1f104b4bf9a9,2021-10-24,2.766861455633711e+20,2.766861455633711e+20,2021
0x0056d1fd2ca3c0f3a7b6ed6cdd1f1f104b4bf9a9,2021-12-19,2.861034234524508e+20,5.627895690158219e+20,2021
0x0059efca9d24bf579ee0314e7bc2569674aa42e2,2022-03-10,3.378983931581948e+19,3.378983931581948e+19,2022
0x005ae07a1782019253917d76334a0579ac3a9b64,2021-02-10,1.3e+20,1.3e+20,2021
0x005ae07a1782019253917d76334a0579ac3a9b64,2021-03-21,1.5000000036473689e+21,1.6300000036473689e+21,2021
0x005c17dd5beaad3cb9226bb50a02f066eb125e0b,2020-11-21,2.0394260683446134e+20,2.0394260683446134e+20,2020
0x005c17dd5beaad3cb9226bb50a02f066eb125e0b,2021-01-06,2.144577258150168e+19,2.2538837941596304e+20,2021
0x005c5ac01b54f18b207b7dcc7b25c649421dca80,2021-11-25,2.358213389273174e+18,2.358213389273174e+18,2021
0x005dc0e153c5ca9a383a057eed8b613ca833101c,2021-07-09,9.410935161843246e+17,9.410935161843246e+17,2021
0x005dc0e153c5ca9a383a057eed8b613ca833101c,2021-12-11,3.9316449781057833e+18,4.872738494290108e+18,2021
0x005f77c52ecdffc4a66d8833348fa89b4c49069f,2022-09-22,3e+18,3e+18,2022
0x0061f7db31a51a3c4c8a6f74da17beb02cdc1258,2020-11-13,2e+18,2e+18,2020
0x0063b64a7b1a5a56091953c741a15ff9bc5c2d0f,2023-09-23,8.736625682184855e+17,8.736625682184855e+17,2023
0x00695c7fcd8ee1517adb85c24547fc792613a5c5,2020-11-15,3.1398799289693225e+19,3.1398799289693225e+19,2020
0x006d0f31a00e1f9c017ab039e9d0ba699433a28c,2023-01-07,1.3433917125794484e+19,1.3433917125794484e+19,2023
0x006d0f31a00e1f9c017ab039e9d0ba699433a28c,2023-01-12,1.6821053051530153e+18,1.51160224309475e+19,2023
0x006d77edef49486be4db07b278f77f72e215c62a,2022-01-02,6.49e+18,6.49e+18,2022
0x0070bc9033adf1e49517f98304f41f778d370208,2021-05-03,3.912516698797858e+19,3.912516698797858e+19,2021
0x00759e81b3a3823d2e0cc407d0584b3385c84b35,2021-06-27,5.215581940933942e+17,5.215581940933942e+17,2021
0x007bbec99cd6239923f4667998b8a47204eb0cd2,2021-12-08,2.719335771162759e+19,2.719335771162759e+19,2021
0x008002b51606ecfa9117fc3c70df79376e110198,2021-05-04,2e+18,2e+18,2021
0x0082ecb97de99d907b779625e8b3c45f1c151a60,2021-04-22,3.629295211e+19,3.629295211e+19,2021
0x0084ee6c8893c01e252198b56ec127443dc27464,2022-01-08,4.118880368151441e+19,4.118880368151441e+19,2022
0x0084ee6c8893c01e252198b56ec127443dc27464,2022-03-29,7.339004954166296e+19,1.1457885322317737e+20,2022
0x0084ee6c8893c01e252198b56ec127443dc27464,2022-05-13,3.4942314628003107e+19,1.495211678511805e+20,2022
0x0084ee6c8893c01e252198b56ec127443dc27464,2022-08-20,1.8087245206356312e+19,1.676084130575368e+20,2022
0x0085d428ac99c42b30cb38373b1c233846891c9a,2022-03-25,2.6075242896168948e+19,2.6075242896168948e+19,2022
0x0085d428ac99c42b30cb38373b1c233846891c9a,2022-11-12,3.47145100637818e+18,2.954669390254713e+19,2022
0x008b1ffe244bf31896c833bff4ad9009e7a0f4eb,2021-06-17,1.0254318084526084e+21,1.0254318084526084e+21,2021
0x008bf5ef7e1b1170f0f7471b93f62b5cac55316f,2021-02-20,5.97233764995e+19,5.97233764995e+19,2021
0x008c2b6e55284a2ea09c62d50a7da4c7c151dec9,2020-12-01,1.0602573e+19,1.0602573e+19,2020
0x0091ba2b0ce0d1b279a661a2de11701a3cda57c7,2021-09-04,1.416212168936528e+19,1.416212168936528e+19,2021
0x00929c5c2c4f00b540e429247669eb6fcd8b1dbf,2021-03-19,4.095328237482433e+19,4.095328237482433e+19,2021
0x009552c266019fbbd220e8bf0d9bf7b1377a0f03,2022-02-10,1.9674210538956858e+17,1.9674210538956858e+17,2022
0x0095f223146ec08e78f32f376843b81d21f452d7,2023-04-30,1.02246e+21,1.02246e+21,2023
0x009606ac54990c5def5088abee6efc564a2c2af9,2022-10-14,4.059085063550227e+19,4.059085063550227e+19,2022
0x009686344668b4361b596b4f04c73d06de9c4809,2022-04-08,2.84e+18,2.84e+18,2022
0x009d13e9bec94bf16791098ce4e5c168d27a9f07,2023-08-03,1.1497030007790287e+20,1.1497030007790287e+20,2023
0x009e58f1bea3935c5b9b28e010b6131d3b912ade,2021-01-03,2.4e+20,2.4e+20,2021
0x009f6aa0218becf78c327d11811ef70bc1c2e37f,2021-04-20,2e+18,2e+18,2021
0x00a2ddfa736214563cea9aef5100f2e90c402918,2021-02-22,2e+20,2e+20,2021
0x00a3a6b48b4a3fd03d0caa4951adb621849adb49,2021-12-07,2.5612784200952303e+20,2.5612784200952303e+20,2021
0x00ad3c523b715cbd6cc1771f1a1743269b220fa4,2022-06-17,9.012059035951917e+17,9.012059035951917e+17,2022
0x00afaef24d5d6814dbe64cb97da9b0eea37475b5,2022-05-27,9.817803655501097e+18,9.817803655501097e+18,2022
0x00b0281c6d8ccf38118987c7ee2493349a5c9524,2021-06-17,4.7771359109653114e+17,4.7771359109653114e+17,2021
0x00b20584e6ad3f3598e6230d9fcf7f5e98eddd62,2022-09-07,8.58022675899337e+16,8.58022675899337e+16,2022
0x00b4c9c280c5d35b38142939edd2d55eec78aa1b,2021-11-15,6.355052344230556e+17,6.355052344230556e+17,2021
0x00b591bc2b682a0b30dd72bac9406bfa13e5d3cd,2021-03-09,1.749920113290622e+19,1.749920113290622e+19,2021
0x00b73697688bbb4ceec57c1271fe4a772029a511,2021-01-16,2.0422516943995287e+18,2.0422516943995287e+18,2021
0x00bcc4ba6233cd74de04fd8d289a82c02b0ff822,2021-02-19,5.372602e+19,5.372602e+19,2021
0x00beb91c364a39394c944919693fe230c10698ac,2021-09-15,1.1318572976338979e+18,1.1318572976338979e+18,2021
0x00c67d9d6d3d13b42a87424e145826c467cccd84,2020-10-26,1.14900809198221e+20,1.14900809198221e+20,2020
0x00ce3088aedf993c53e9026719bef011fff212f9,2023-11-22,8.5048e+19,8.5048e+19,2023
0x00cf2a7f3aedcbe97888c64a3d09f7b7e674f74f,2021-02-14,1.4467381530375885e+18,1.4467381530375885e+18,2021
0x00d3616e6ceb7e33605e12530f2d58dc806372ec,2022-04-01,1.8024700155966136e+19,1.8024700155966136e+19,2022
0x00d831f24309b3271297f19b8e9be846c8c531c4,2021-05-31,3.5e+19,3.5e+19,2021
0x00d94d9e15724e091dc7b805bd1a0135f9a24a3f,2021-09-24,1.3118371418663286e+18,1.3118371418663286e+18,2021
0x00da972a32c522b02771520fb5e70fcb056927fb,2022-09-18,4.359443273235446e+18,4.359443273235446e+18,2022
0x00dbe6dfc86866b80c930e70111de8cf4382b824,2020-10-14,1.1052714533352434e+18,1.1052714533352434e+18,2020
0x00deb4c74810af653dc1dbab16a7ed5acfa131a2,2021-05-02,4.0823273e+17,4.0823273e+17,2021
0x00e17d2196e577ff6ea4b2e77f3fd54e38b53524,2023-11-30,3.4013532366791685e+20,3.4013532366791685e+20,2023
0x00e22b85d329650e35a9d664b7c408a57820f13f,2020-12-12,3.242513403852856e+19,3.242513403852856e+19,2020
0x00e3337d4ed3e73a03a5788876e08eab0de6f460,2023-04-12,4e+18,4e+18,2023
0x00f282c40b92bed05f1776cadf1c8b96b9fbaee3,2021-09-29,1.9957142999968256e+18,1.9957142999968256e+18,2021
0x00f282c40b92bed05f1776cadf1c8b96b9fbaee3,2022-03-27,5.225155940874571e+18,7.220870240871396e+18,2022
0x00fc00900000002c00be4ef8f49c000211000c43,2023-08-25,5.99976475620306e+16,5.99976475620306e+16,2023
0x00fc6300b77a8ea902d576eafaa9ba40daa7c415,2022-12-05,5.670396075827767e+19,5.670396075827767e+19,2022
0x01012d589a6fa4783ac4554d822756b4bf377795,2020-11-26,2.2003411664267267e+20,2.2003411664267267e+20,2020
0x0101dbf1ca2f5306cf2579beac90056f61d9ab99,2021-02-19,3.46385e+19,3.46385e+19,2021
0x010200e04f75d4213173b53ca959c7d16de0ecbd,2020-11-10,1.1086674204566432e+19,1.1086674204566432e+19,2020
0x0104a41c181982e45ab9f4f0e232fb2911129139,2022-03-28,5.836243365168431e+18,5.836243365168431e+18,2022
0x01087080dca984b607e1ebf263330431f979e528,2022-03-14,3.766268090618616e+18,3.766268090618616e+18,2022
0x010af29077a8520cc3f55be2031d7e37808ba137,2021-06-01,2.1058689753364948e+18,2.1058689753364948e+18,2021
0x010af29077a8520cc3f55be2031d7e37808ba137,2021-06-15,1.318263639313816e+18,3.4241326146503107e+18,2021
0x010af29077a8520cc3f55be2031d7e37808ba137,2021-06-30,9.78846601776275e+17,4.402979216426586e+18,2021
0x010af29077a8520cc3f55be2031d7e37808ba137,2021-07-21,1.1652491852052e+18,5.568228401631786e+18,2021
0x010af29077a8520cc3f55be2031d7e37808ba137,2021-08-11,1.0938541835871832e+18,6.662082585218969e+18,2021
0x010af29077a8520cc3f55be2031d7e37808ba137,2021-09-26,3.2397964265377306e+18,9.9018790117567e+18,2021
0x010af29077a8520cc3f55be2031d7e37808ba137,2021-10-16,2.0292513036514903e+18,1.193113031540819e+19,2021
0x010af29077a8520cc3f55be2031d7e37808ba137,2021-12-26,5.907439005761696e+18,1.7838569321169885e+19,2021
0x010afb8548a5d1a3a3d62f58ca0a5a1329974206,2020-10-02,5e+21,5e+21,2020
0x010afb8548a5d1a3a3d62f58ca0a5a1329974206,2021-01-10,5.39e+16,5.0000539e+21,2021
0x010b7ee24ccde7ef9945e0fec234487c81ac591d,2020-11-23,1.0233857557106994e+18,1.0233857557106994e+18,2020
0x01140351069af98416cc08b16424b9e765436531,2021-10-02,2.942573449121676e+20,2.942573449121676e+20,2021
0x01149047edcaa0347f9a59ddfd033b53518ebc97,2021-02-10,5.5839563e+19,5.5839563e+19,2021
0x01184e4152095d80e9967f71508ca60cb898063f,2021-01-17,2.34906e+18,2.34906e+18,2021
0x011b0a055e02425461a1ae95b30f483c4ff05be7,2022-05-25,2.0233275322796966e+19,2.0233275322796966e+19,2022
0x011b0a055e02425461a1ae95b30f483c4ff05be7,2022-07-16,5.117304105936577e+17,2.0745005733390623e+19,2022
0x011b0a055e02425461a1ae95b30f483c4ff05be7,2022-08-28,2.7663104423573955e+17,2.102163677762636e+19,2022
0x0120d5d85b62e997da04277f65a440857080b9fc,2022-03-24,4.071e+18,4.071e+18,2022
0x01218bfba4354a5f2a382240e5d5ff30a1e3a5d7,2022-09-23,9.615386928604381e+18,9.615386928604381e+18,2022
0x0121cbc2ee3136638e7aa5d5ca7b447d9379fc9b,2021-02-13,5.209758797224124e+19,5.209758797224124e+19,2021
0x0122a528c9dcc2cec9c8cbcd7da72beb828d0527,2020-10-30,8.50203823e+18,8.50203823e+18,2020
0x0122a528c9dcc2cec9c8cbcd7da72beb828d0527,2021-04-26,2.6366471e+19,3.486850923e+19,2021
0x0122a528c9dcc2cec9c8cbcd7da72beb828d0527,2021-09-29,2.6366471e+19,6.123498023e+19,2021
0x012317c3f4ec0d310f792c7d1cc41744cc7c6182,2022-05-26,1.92e+18,1.92e+18,2022
0x012380f6501e1b6daba5b012bb2c2b22f0320d28,2023-11-24,1.2175929876e+21,1.2175929876e+21,2023
0x012405e9ad437e086c4b52fdab3815a655a3c9a8,2022-07-19,1.0906726328450844e+18,1.0906726328450844e+18,2022
0x0124bb3550b7941250dffed2203bd81c449b6ecb,2022-06-24,2.5303596726243087e+18,2.5303596726243087e+18,2022
0x0126332f7535b7f1c2e4603a2be30f95fad63397,2023-12-10,2.03122987e+18,2.03122987e+18,2023
0x0127da512c57600b54c05ca120ae2820e2051779,2020-12-16,1.2e+19,1.2e+19,2020
0x0127da512c57600b54c05ca120ae2820e2051779,2021-07-29,1.55e+17,1.2155e+19,2021
0x012bf2b36277adae9a9e61353b9c98ea99f40c46,2021-05-17,6.66e+20,6.66e+20,2021
0x012bf2b36277adae9a9e61353b9c98ea99f40c46,2021-06-25,4.00417924e+20,1.066417924e+21,2021
